site,player,n_hands,m,sd,bb100,se,lo,hi
PS,2R02WAJo7igXmcBLEYdEfA,9023,0.17502511909373364,5.69313478502062,17.502511909373364,5.993437587519846,5.7553742378344666,29.249649580912262
IPN,ve5KuRkewld4GeqrKt+hVQ,24224,0.17476650162094334,3.543780866679884,17.476650162094334,2.2768998584171967,13.013926439596627,21.93937388459204
PS,e8ssND00Zv8uucHh6yxugQ,7387,0.17475249240518068,7.921946412422878,17.475249240518067,9.21717537342603,-0.5904144913969525,35.54091297243309
ONG,8dHV1vie0qHLDbsCkhbcVA,8230,0.17439088759398402,9.400525178651066,17.439088759398402,10.36220546541497,-2.8708339528149374,37.74901147161174
PS,cQf+oFUAfaBE78ZF2hSPAg,7034,0.17395152155609675,7.166540660272586,17.395152155609676,8.544927597897644,0.6470940637302931,34.14321024748906
ONG,63R8Q6n+9RI/KP0UItc91g,14815,0.17269307644261406,11.904902745795994,17.269307644261406,9.78081453826665,-1.9010888507412282,36.43970413926404
ABS,DyoV5jGKmCXZhp0EOMVMKg,6188,0.17094173991020814,7.8540974648074515,17.094173991020813,9.984380738803313,-2.4752122570336823,36.66356023907531
PTY,+MerpCdC0rKb/PJUBygH6Q,9470,0.17083013773932187,8.204454958495806,17.083013773932187,8.430915676273198,0.5584190484367184,33.607608499427656
PS,ygyg+PZge8UddILVXaPLhA,23723,0.17044940696710378,6.44736806138186,17.044940696710377,4.185984916470089,8.840410260429003,25.24947113299175
PTY,DrwdXoRHW1cNr94Rhg5Umw,5216,0.17017925845636225,9.958954832201663,17.017925845636224,13.78938735071704,-10.009273361769175,44.04512505304162
PS,FGYtvjCbjGPVMx6K2LDhhg,8724,0.1694591313204269,4.963003189892958,16.94591313204269,5.313573910431054,6.531308267597826,27.360517996487555
ABS,/P+7Z0P/b7YiK60FW9dRAQ,21958,0.16933511437561324,11.013810618608964,16.933511437561325,7.432607755583337,2.3656002366179845,31.501422638504664
FTP,F3W8g7q3BoDNy7T6+buVIA,11621,0.16843279259978683,11.51684706587319,16.843279259978683,10.68345805435842,-4.096298526563821,37.78285704652119
PS,zOllRi07171UIhLeDfX4/A,5309,0.1683377275468996,8.93579527200118,16.83377275468996,12.2638504924108,-7.203374210435207,40.87091971981513
PS,LY0GTaOOvnfbb4TaNSnUjw,5964,0.16665412010318936,5.840266987763852,16.665412010318935,7.562473815394332,1.8429633321460432,31.48786068849183
IPN,a09awzxNlRgPPctLvCY0Iw,29926,0.1665698071099105,4.095723837088782,16.65698071099105,2.3675890893203775,12.01650609592311,21.29745532605899
PS,54yWzRRgS0oZ+S6LwZBxMQ,33503,0.1659086938687304,6.405010961831452,16.590869386873038,3.499274634612855,9.732291103031843,23.449447670714235
PTY,OjJsY/o2A1tUGfTREA9ygg,6304,0.1656093901409744,8.941387682610943,16.56093901409744,11.261515094567393,-5.511630571254653,38.63350859944953
PTY,wClkmJ8z7X8G68MdAxbo2Q,10243,0.1655167429338343,6.419366231853743,16.55167429338343,6.342764210761314,4.119856440291256,28.983492146475605
PTY,kK9rW5/tgL6Fs8XVMom1LQ,5102,0.16516836902680862,8.500728834026182,16.51683690268086,11.901067972003752,-6.80925632244649,39.842930127808216
PS,8uGbwL2ogNFuzEmeJmofLg,17681,0.1651395575199389,6.251779444594957,16.51395575199389,4.701649349163395,7.298723027633637,25.729188476354146
PS,kDZJhh4ZwKbV2nmNS6mPDg,5697,0.16471300433228492,6.171150085704361,16.471300433228492,8.176039841430498,0.4462623440247171,32.49633852243227
PTY,QD0yaz/ARxUbhVk/2Kj+dA,14655,0.16468282971812043,7.223836444297385,16.468282971812044,5.967260442158589,4.77245250518121,28.16411343844288
PS,zLwfVbcrAJDJio6VEQUgPQ,6561,0.16444292107636455,5.66688795834259,16.444292107636453,6.9961579732624575,2.7318224800420374,30.15676173523087
FTP,dSy7nl0elP5EaThAdKCRMw,5394,0.1643210066358801,6.0572981587802825,16.43210066358801,8.247521957289441,0.26695762730070527,32.597243699875314
PTY,vZZAHUtItL4J+8nEUAV3xw,5826,0.1642957413808877,8.924106210180776,16.42957413808877,11.691749187224458,-6.486254268871164,39.34540254504871
PS,H9KUl8cmpLgEpOVDA00bCg,18640,0.16420171435686556,4.647937851345579,16.420171435686555,3.4043747314618846,9.747596962021262,23.092745909351848
PS,8DCcxxuRXrZsb98IopGE0A,14614,0.1639505713631043,6.175541214538784,16.39505713631043,5.108465597002652,6.382464566185234,26.407649706435627
IPN,A/+qOQUTRJoyd5D2e4xKZA,9809,0.1637864892472306,6.043046821813394,16.37864892472306,6.1015980126781395,4.419516819873905,28.337781029572213
ABS,u0CkDvclhtrUnFu6YN41ZA,5187,0.16355152247020774,6.545689646798997,16.355152247020772,9.088606195880061,-1.4585158969041458,34.16882039094569
PTY,frhj90L5Nvvy6BRvm3B3Iw,6767,0.1631905885730657,10.301494471310082,16.31905885730657,12.522820212367323,-8.225668758933384,40.863786473546526
PS,IANvsIbPmFtyvtdvn49dpQ,5203,0.16318053555573359,5.317089854937473,16.318053555573357,7.371350920072373,1.8702057522315076,30.765901358915208
PS,qGHGf/553gQnDoklMRe3tg,5490,0.16302914429177787,7.854123652119311,16.302914429177786,10.600139046307667,-4.473358101585241,37.07918695994081
IPN,EfOkfN0T3KFXrV1RP4EUcQ,32982,0.16252577107856694,4.685175873999682,16.252577107856695,2.579808115259825,11.196153201947437,21.30900101376595
PS,fA/AThLz/ZLd//DpeVJWzQ,6902,0.16174586639345293,10.763035876905086,16.174586639345293,12.955295115374092,-9.217791786787927,41.56696506547851
PS,FuIC2ZEtBdeRoabSWXag9w,13806,0.1615858461222674,5.360961191688633,16.15858461222674,4.562561472167119,7.215964126779186,25.101205097674296
ONG,g6isBKlsczB6dq1VeQBtrg,13789,0.16133426110420193,10.871491369775368,16.133426110420192,9.258118593068087,-2.0124863319932587,34.27933855283364
FTP,0eTWxhmxlazmG8gsdDeb2g,7285,0.1612920376679917,8.328009807986987,16.12920376679917,9.757227922003871,-2.9949629603284187,35.25337049392675
PTY,j6C8yTphIFtSBw54/5KYqA,6700,0.16108543401778633,9.362166050209735,16.108543401778633,11.437706243255882,-6.309360835002895,38.52644763856016
PS,vnkHbYDX+TySZ04IMnsiyA,6094,0.16007507189880282,9.270197564164262,16.007507189880283,11.87511338129328,-7.267715037454547,39.28272941721511
PS,8C3BnAeoo0xWDUth70CiSQ,20864,0.15992201777140072,7.3868179403458,15.992201777140073,5.113975090001265,5.968810600737594,26.01559295354255
PS,UHzk2pgrOf4pmjA/6aP0yA,5837,0.15989292460958526,7.417791473307413,15.989292460958527,9.709117875408397,-3.0405785748419305,35.019163496758985
PS,Y2SWAlFPT5kMcip0KFG8dA,5506,0.1598211067511852,7.141341720970024,15.982110675118518,9.624135114826686,-2.881194149941786,34.845415500178824
PTY,eS9Jsc12+srUDxbRI7fwHw,6788,0.1597766644575479,5.984990085319821,15.97766644575479,7.264279044164788,1.7396795191918049,30.215653372317774
PTY,XHfla6MYiQtYsHCtrIn5uQ,12081,0.15970629191160382,12.124572046712945,15.970629191160382,11.031002331129258,-5.650135377852964,37.59139376017373
IPN,/gI+kUM7Rgq6ooSlkF3NPg,7239,0.15940047433518265,6.902225734660538,15.940047433518265,8.11240960000046,0.03972461751736489,31.840370249519165
PS,uld1tePa9dv75cdVPMqbgQ,5089,0.15934401168602347,6.389119736273681,15.934401168602347,8.95622100461557,-1.6197920004441695,33.48859433764886
IPN,l6YmchxhIroSoNX8H2ED9w,14191,0.1586562957834907,4.756066529802258,15.865629578349068,3.992467789833016,8.040392710276357,23.69086644642178
PS,dGVddl5x4GWum6U/35svjA,9057,0.1582926669415834,5.79446351584989,15.829266694158338,6.088650547736655,3.8955116205944957,27.76302176772218
PTY,Xl6pGmEhBffg/q/9ehjNXA,6539,0.15807866402304233,11.358186841867912,15.807866402304233,14.046021856074203,-11.722336435601205,43.33806924020967
PS,09BNF4quPDzanQzM8vc6WA,27043,0.15807085837718057,5.541822741702717,15.807085837718057,3.3699634951551314,9.201957387214,22.412214288222117
ONG,EaxveZmJS7ysnQSIj3XuSg,5067,0.1580027585989958,10.491452854791312,15.800275859899578,14.73873401121088,-13.087642802073745,44.6881945218729
PTY,AeVnhUV5eu4F0/nTH5vCHA,6957,0.15692956275585757,13.767452034754962,15.692956275585757,16.50602773104193,-16.658858077256426,48.04477062842794
PS,GsemnIie9puHmOPB4S2qaw,6167,0.15691786863541649,10.511949942119724,15.69178686354165,13.385860967968693,-10.544500633676988,41.928074360760284
IPN,Vy3ShOMP9VSPd5+zC69O+g,6610,0.15649394924088794,4.411426148173223,15.649394924088794,5.425981183296929,5.0144718048268135,26.284318043350773
PS,XqDhBhzbV6vG1W3JdSfBmg,20342,0.15530700155115118,7.124715589984238,15.530700155115118,4.995405038281901,5.739706280082592,25.321694030147647
PS,DrcHfFsymNEjyjXHl5pVFg,12413,0.15524935572415116,5.865096994412312,15.524935572415115,5.264253820472999,5.206998084288038,25.842873060542193
PS,3z+uqIRY0vlGQYdiaNyFGw,7650,0.15509314019111248,6.423848217116972,15.509314019111248,7.344539202705257,1.1140171818089435,29.90461085641355
PS,GM8gW4fFGfMXm+YQiN71nQ,8532,0.1546480888499718,8.377238185405545,15.464808884997181,9.069334922113185,-2.311087562344662,33.240705332339026
PTY,Pwi6H+s+xru/OZcSlKm1Sg,15206,0.15464449264638308,8.513667292163865,15.464449264638308,6.904133512362782,1.9323475804072547,28.996550948869363
PS,NnsoExCwyKsO96s3ub8rFQ,8970,0.1542173231741125,6.125526772521471,15.42173231741125,6.467660588681752,2.7451175635950165,28.098347071227483
PTY,ripRgXYc2N9RMfl6NTKURg,5171,0.15395183418485694,10.43074436147604,15.395183418485695,14.505344005156084,-13.035290831620229,43.82565766859162
ABS,b7/OpHNKxXiLL+GKgUIIBA,5884,0.15370963849089306,8.477240115740893,15.370963849089305,11.051421739648903,-6.289822760622544,37.031750458801156
PTY,cp5Gz3/iCTSMv6kiTmsyUw,5661,0.15370464397864467,10.555247057914531,15.370464397864467,14.028842048070251,-12.126066016353224,42.866994812082154
PS,2+Zsg42Y1uvIkNqWxVFfcw,7004,0.1536300702090734,7.8877545818868775,15.363007020907341,9.424977473555998,-3.109948827262416,33.8359628690771
ONG,PpNCYxwcFO9b/mLo2BdLBA,8216,0.1535924869759993,7.948282703420486,15.35924869759993,8.768859070767757,-1.8277150811048735,32.54621247630473
PS,JOv1WDGKpyO0ruchHN3JBg,14749,0.15352462171544398,6.057617495387592,15.352462171544397,4.98793239779848,5.576114671859376,25.12880967122942
PS,GbCVUNssQ7mqsPWr7J4d3w,15898,0.1528727923824414,4.836649535004703,15.287279238244139,3.8359538458443736,7.768809700389167,22.80574877609911
PTY,4p2cBfF6LZbhLFQEuGECgA,8070,0.1525939266874814,6.387131307510441,15.25939266874814,7.109991428666603,1.323809468561599,29.19497586893468
PS,FusDYZx5dLjbQov8ybBj3g,7446,0.15248388320251624,5.211906368403836,15.248388320251625,6.0399742775484375,3.4100387362566877,27.08673790424656
IPN,JtOxE+LvROlD5oTcYyTSGA,13854,0.15137365738757336,4.171479109984411,15.137365738757335,3.54407155233417,8.190985496182362,22.083745981332306
PS,1vdpjNvA4+wxhyWvLKoUQA,5740,0.15095557716353844,6.453304410539189,15.095557716353843,8.51777581909318,-1.5992828890687871,31.790398321776472
PS,6i2gxQrut57GTBpvAnZztw,5581,0.15062302122364157,9.590357010696536,15.062302122364157,12.837449945842678,-10.099099771487493,40.223704016215805
PTY,TtytLpw/Me8n9Brpr2zMqw,8073,0.15036789412905216,7.413747398293277,15.036789412905216,8.251260689588383,-1.1356815386880132,31.209260364498448
IPN,HiNJcPnmNKClCCQOsJ0/zA,5903,0.15009876279412498,4.985304828578112,15.009876279412499,6.488664614554355,2.2920936348859637,27.727658923939032
PS,RHqgdFvufLCYe54+qd2gcA,10519,0.14995072355865938,4.550877146675722,14.995072355865938,4.437188554738964,6.298182788577568,23.69196192315431
IPN,OMD5QQsKK/8+LJSQlJfQVg,5443,0.14912732037774304,6.584443762557793,14.912732037774305,8.92482944804121,-2.5799336803864676,32.40539775593508
PS,pe3lE9K9CUfhZMw9TIyn7w,5746,0.14909850217186738,4.924101901216923,14.909850217186737,6.495973147355693,2.1777428483695775,27.641957586003898
PS,19fNUsyXupZNCZWUdwXVZA,33857,0.1489262308902394,6.06702374604392,14.89262308902394,3.2972468193517264,8.430019323094557,21.355226854953322
PTY,Iov3+MQYa1j8EfRPg1ZAsg,12250,0.14889791431262786,6.8195150557150725,14.889791431262786,6.161485746819913,2.813279367495756,26.966303495029816
ABS,WOsH3zr6o926yHfXxhdkrQ,7066,0.14843367255827164,6.831029866867192,14.843367255827165,8.126421932840865,-1.0844197325409297,30.77115424419526
PS,mxKLJATvm7ydWKPuvwuGXw,29849,0.14836384079514334,6.582614073061346,14.836384079514334,3.810074791506068,7.368637488162441,22.304130670866225
PS,bKqhSTyixNVjK9T1DQAkHw,5291,0.14824804570719508,5.626429067614348,14.824804570719508,7.735064995926233,-0.33592282129590956,29.985531962734925
PS,U1VZo0BCa/NYQOSMO0EM9g,15274,0.14799037574538837,6.268751842084358,14.799037574538836,5.072297114842161,4.8573352294482,24.740739919629473
ABS,qnIMl/oVStJvdZUJ+6LHgQ,6364,0.1475478023617563,17.642625577863587,14.75478023617563,22.11556972786947,-28.59173643044853,58.10129690279979
PS,qdAFycDrc5E64+/LP+IWFQ,6869,0.1475201994175256,5.2776223871453976,14.75201994175256,6.367831385070945,2.271070427013507,27.23296945649161
ABS,X+kjpJrqnHqGTYXSo4psiw,7957,0.14751068164499784,13.008153997290838,14.751068164499785,14.58280238657211,-13.831224513181553,43.33336084218112
IPN,3mg6gKaqo17xVYrQpD/zOw,8633,0.14732209869487722,5.729212005724663,14.732209869487722,6.1661491133191335,2.6465576073822206,26.817862131593223
PS,YuHZXUNl3Gx1DTVx+QvwCw,6334,0.14728370609416508,6.833514842622649,14.728370609416508,8.586281299955049,-2.100740738495386,31.557481957328402
PTY,bAYibEaX9l1Xfn8DQE/KQg,12897,0.14718055982729628,8.13442379478921,14.718055982729627,7.162793733980265,0.6789802641283078,28.757131701330948
PTY,fvKJOkBi/sx/L0yTlMqvgg,16885,0.14670219584319907,11.54372673331417,14.670219584319907,8.883733155185329,-2.741897399843337,32.08233656848315
PS,/S1TooTtGHT5B30psA1AOQ,5082,0.14646595427366937,6.95708585664433,14.646595427366938,9.759105942310091,-4.481252219560842,33.774443074294716
PS,qanMEqjABjWxC/JgQ/0l7w,7572,0.14643191791393406,6.021899169410007,14.643191791393406,6.920351866092468,1.0793021338521687,28.207081448934645
IPN,CjhpvSjYR81BDa1HAuFTng,7036,0.1462798465240266,1.0099966400397105,14.62798465240266,1.2040846325281167,12.26797877264755,16.987990532157767
PTY,bHkvCsr4IhG0QrLaJ7KqQA,13969,0.14610828554895255,10.790121932910147,14.610828554895255,9.129430646041065,-3.2828555113452342,32.504512621135746
PS,6ZcBen4e2untCbHrjekuZA,5735,0.14575022124842055,8.257000139159214,14.575022124842056,10.903240225947382,-6.795328718014813,35.94537296769892
PS,LMKQuTqrRNzCSRb88F3aJA,13315,0.14563537619915665,11.322303561595115,14.563537619915664,9.812150687781028,-4.668277728135148,33.79535296796648
PS,iz/PjJ/osNECH5lIxoJuJw,6327,0.14562193850464253,7.477683531184125,14.562193850464253,9.400872527975729,-3.863516304368174,32.98790400529668
FTP,Bq4FfTBlqodWz9Fqq4pJTA,8492,0.1455433555820354,10.056351206648753,14.55433555820354,10.912780991471049,-6.834715185079716,35.9433863014868
PS,KKANA7CQvTomV2qSaFn+ew,7366,0.14552809816524448,5.225817618470098,14.552809816524448,6.088893689861091,2.6185781843967106,26.487041448652185
PS,9/HZAOwNSSr6Z2PLBUMGew,7316,0.14534274289922197,8.211200743558672,14.534274289922196,9.599968793448294,-4.2816645452364614,33.350213125080856
PTY,ogFwUt9+KWTLM9XScX6g1A,6079,0.14497713462960848,9.526555764263021,14.49771346296085,12.218554836767058,-9.450654017102586,38.446080943024285
PS,I5xGnbJM24lvPNCUTBuDog,6298,0.14486066780383433,7.223393278113221,14.486066780383434,9.102064999239628,-3.353980618126238,32.32611417889311
ABS,Ls2nv9Ik+badjCfyUCMSkg,5522,0.14469051101757366,8.633589060076478,14.469051101757366,11.618315672664039,-8.302847616664149,37.240949820178884
ONG,EMT4lndCbvIkGqL423mWUA,7493,0.1445992914299796,15.89269923746759,14.459929142997959,18.359878309134526,-21.525432342905717,50.44529062890163
ONG,2uTZXsVtR77OmWx/PDxuvA,8530,0.144399177997099,11.791696187332189,14.4399177997099,12.767379437284585,-10.584145897367886,39.46398149678768
PTY,3LhEkoU4bpsOPUM1vOhyHg,14460,0.14399615560979023,11.129258393013062,14.399615560979024,9.255120536222535,-3.740420690017144,32.53965181197519
ABS,jOQAf7oxN7s9pGdw7ZKSEw,5860,0.143709467426451,9.225520679819756,14.3709467426451,12.05152701679285,-9.250046210268888,37.99193969555908
IPN,nJgbY7u04DNo3bsHoDENNw,5904,0.14269901856497375,4.39879234744533,14.269901856497375,5.724799572227912,3.0492946949306674,25.49050901806408
IPN,38ZGajKtC2UkCagCoHHgvA,49440,0.14266926236330113,4.006389431183965,14.266926236330113,1.8018304852435787,10.735338485252699,17.798513987407528
PS,PcB2CPxHhNIx0sEfDBOQxA,7815,0.14256877889445554,5.746387487831936,14.256877889445555,6.500255338290217,1.5163774263967298,26.99737835249438
ONG,TcL2sglfhzjxctiDWEnlSA,20898,0.1424879169720664,8.761603561029826,14.24879169720664,6.060817908050225,2.369588597428198,26.12799479698508
PS,g687MpzWUWF8qPV8tXi7kw,5312,0.14213102109763906,4.167064502900429,14.213102109763906,5.717434393627156,3.0069306982546813,25.41927352127313
PS,S4pIeXgGQV2y3q20PkQ5zQ,7134,0.14211631888580617,6.075074668543594,14.211631888580618,7.1925860721157875,0.11416318723367525,28.30910058992756
PS,E5hs6+aFPb8LHxibr+ExWw,7324,0.14181554982065342,8.06738003599576,14.181554982065341,9.426670960791787,-4.294720101086559,32.65783006521724
PTY,kYXX77NhVj2Pi7mzOj/JRQ,6721,0.14163249275199388,7.166480020012537,14.163249275199389,8.741560078391881,-2.970208478448699,31.29670702884748
ONG,4vT23Zc/vw7+Vma3daofbA,9746,0.14152237453237834,9.548692090028668,14.152237453237834,9.672320653043109,-4.805511026726659,33.109985933202324
PS,ARWDvRI59GgpVk6FaHAoiQ,30106,0.14108786613864854,5.980666739278502,14.108786613864854,3.4468554767078476,7.352949879517473,20.864623348212234
ONG,hd7cflSB5j6y153gird4SA,5180,0.1406741041244227,12.85622868325739,14.06741041244227,17.862766000311172,-20.943610948167624,49.078431773052166
PS,8M8nJ/UBr9/QWlaauA08bg,5790,0.14037046674928516,6.383846843237769,14.037046674928517,8.389637135013443,-2.406642109697829,30.480735459554865
PS,sEaIrgLXRozAJvJv5TAGjQ,6276,0.13979405972992656,7.046776896811392,13.979405972992657,8.89506353252552,-3.4549185507573608,31.413730496742673
PTY,gn31E8PG4ls2WWo0UCemDw,6539,0.13901498527420617,8.104709576955237,13.901498527420616,10.022632083795319,-5.742860356818207,33.54585741165944
IPN,yGI5jOoAD9fqXdCUZ//rQg,5513,0.1388572488401106,4.522857528766703,13.885724884011061,6.091425139596711,1.9465316104015074,25.824918157620615
PS,P63PVCqhOUHTVCklIp4iCw,12483,0.13876191635592922,8.561726075737996,13.876191635592921,7.6630532531489015,-1.1433927405789266,28.895776011764767
PS,HQOd2gJtxWvb8iXKxBX1oA,8272,0.1384592625081478,8.853566381416012,13.845926250814781,9.734485105962998,-5.233664556872693,32.92551705850225
PS,gYngFgR/K5mUX1ZJRKB15w,6437,0.13829035291334515,7.01992507275185,13.829035291334515,8.749650831005642,-3.320280337436545,30.978350920105576
PS,YHPWIsJ9O9X69RByuAD41g,10053,0.13819548073668012,6.048052592744421,13.819548073668011,6.032088681966376,1.9966542570139154,25.642441890322107
PS,W/q8tI6mnEYKdmFkxG9y5g,7105,0.13777363323865432,6.906464472778635,13.777363323865433,8.193580803352985,-2.2820550507064183,29.836781698437285
PTY,eBvVEdEB7cnsmgAZ69ZsTg,19512,0.13770456640023085,6.631077947238289,13.770456640023085,4.747153111084679,4.466036542297113,23.074876737749058
FTP,Y1GN+C+4r+aVdNGaKnJMLQ,9703,0.13714718305923626,11.781881207107164,13.714718305923626,11.960838430495128,-9.728525017846824,37.15796162969407
IPN,HIGrY+l1L9lNTCeaSuDUzQ,13089,0.13710271905054883,1.885315299069899,13.710271905054883,1.6478996364421743,10.480388617628222,16.940155192481544
PS,B/UiJP5v1TEHEkykr462Ug,5452,0.1370350316990924,5.938049669595164,13.70350316990924,8.0420339543003,-2.0588833805193456,29.465889720337827
PTY,J40lRYCgCrBxCrvGzdFBlQ,5970,0.13652925736690485,8.349324892856112,13.652925736690486,10.805980892978122,-7.52679681354663,34.8326482869276
PS,Ph89P9uaDAmi3aBtatN+/A,19636,0.136479764706274,6.335603517982098,13.647976470627398,4.521280792498693,4.78626611732996,22.509686823924838
PS,mYjCgU7cxYsf+CMksuwW8w,7723,0.13631166913416987,6.661340586986532,13.631166913416987,7.579989810082576,-1.2256131143448634,28.487946941178837
PS,IV7PvSZLNL5/hVXd5moU0g,6705,0.1362125280486124,6.333924562383842,13.62125280486124,7.735234700491757,-1.539807208102605,28.782312817825083
